gate,rank,line,module,unit,gate_type,combined_score,lti range,lti start,welcht,weight
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1238,982,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.75123685697415,10080000-10099999,10080000,11.375618428487074,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1238,982,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.75123685697415,10060000-10079999,10060000,11.375618428487074,1
skivav/g154565,983,{{../../rtl/skivav/ALU.v 135 49}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.699240220939764,14020000-14039999,14020000,22.699240220939764,1
skivav/g165260,984,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g165260,984,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g165260,984,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g160299,985,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__mux2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g160299,985,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__mux2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g160299,985,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__mux2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g157102,987,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g157102,987,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g157102,987,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g157099,988,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g157099,988,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g157099,988,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g156431,989,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g156431,989,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g156431,989,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g156223,990,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g156223,990,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g156223,990,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g154384,991,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g154384,991,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g154384,991,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g154104,992,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g154104,992,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g154104,992,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g154079,993,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g154079,993,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g154079,993,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g154008,994,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g154008,994,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g154008,994,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g153769,995,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g153769,995,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g153769,995,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g153481,996,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31o_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g153481,996,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31o_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g153481,996,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31o_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g153435,997,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o21a_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g153435,997,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o21a_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g153435,997,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o21a_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g153027,998,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/g153027,998,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/g153027,998,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/core_execute_pipe_pipe_reg_reg[143],1000,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/core_execute_pipe_pipe_reg_reg[143],1000,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/core_execute_pipe_pipe_reg_reg[143],1000,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/core_ID_base_decode_add_98_27_g818,1001,{{../../rtl/skivav/decode_unit.v 98 27}},decode_unit.v,Decode Stage,sky130_fd_sc_hd__o21ai_2,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/core_ID_base_decode_add_98_27_g818,1001,{{../../rtl/skivav/decode_unit.v 98 27}},decode_unit.v,Decode Stage,sky130_fd_sc_hd__o21ai_2,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/core_ID_base_decode_add_98_27_g818,1001,{{../../rtl/skivav/decode_unit.v 98 27}},decode_unit.v,Decode Stage,sky130_fd_sc_hd__o21ai_2,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1452,1002,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10080000-10099999,10080000,5.286751811912734,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1452,1002,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,10060000-10079999,10060000,5.286751811912734,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1452,1002,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.68298716356668,14020000-14039999,14020000,12.10948353974121,1
skivav/g155267,1003,{{../../rtl/skivav/ALU.v 113 50}},ALU.v,Execute Stage,sky130_fd_sc_hd__xnor2_1,22.630047662290934,10080000-10099999,10080000,5.432123724194971,1
skivav/g155267,1003,{{../../rtl/skivav/ALU.v 113 50}},ALU.v,Execute Stage,sky130_fd_sc_hd__xnor2_1,22.630047662290934,10060000-10079999,10060000,5.432123724194971,1
skivav/g155267,1003,{{../../rtl/skivav/ALU.v 113 50}},ALU.v,Execute Stage,sky130_fd_sc_hd__xnor2_1,22.630047662290934,14020000-14039999,14020000,11.765800213900992,1
skivav/g135731,1004,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,22.56167820610074,10080000-10099999,10080000,8.69212952625666,1
skivav/g135731,1004,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,22.56167820610074,10060000-10079999,10060000,6.405035685122589,1
skivav/g135731,1004,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Memory Stage,sky130_fd_sc_hd__and3_1,22.56167820610074,14020000-14039999,14020000,7.464512994721492,1
skivav/g160131,1005,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g160131,1005,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g160131,1005,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g160055,1006,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a21o_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g160055,1006,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a21o_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g160055,1006,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a21o_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g157086,1008,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g157086,1008,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g157086,1008,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g157080,1009,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g157080,1009,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g157080,1009,{{../../rtl/skivav/ALU.v 68 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g156434,1010,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g156434,1010,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g156434,1010,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g156212,1011,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g156212,1011,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g156212,1011,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g154396,1012,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g154396,1012,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g154396,1012,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a21oi_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g154057,1013,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g154057,1013,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g154057,1013,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g153772,1014,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g153772,1014,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g153772,1014,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a22oi_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g153463,1015,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g153463,1015,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g153463,1015,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__a31oi_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g153078,1016,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o221ai_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g153078,1016,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o221ai_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g153078,1016,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o221ai_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g152720,1017,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g152720,1017,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g152720,1017,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g152708,1018,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/g152708,1018,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/g152708,1018,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__o2111ai_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/core_execute_pipe_pipe_reg_reg[149],1020,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/core_execute_pipe_pipe_reg_reg[149],1020,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/core_execute_pipe_pipe_reg_reg[149],1020,{{../../rtl/skivav/pipeline_register.v 42 17}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__dfxtp_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1459,1021,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10080000-10099999,10080000,5.1027761357427694,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1459,1021,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,10060000-10079999,10060000,5.1027761357427694,1
skivav/core_EX_EU_sub_71_39_Y_core_EX_EU_add_55_39_g1459,1021,{{../../rtl/skivav/ALU.v 71 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.551481653138815,14020000-14039999,14020000,12.345929381653278,1
skivav/g156341,1022,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.498097767394675,10080000-10099999,10080000,6.351485358693734,1
skivav/g156341,1022,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.498097767394675,10060000-10079999,10060000,6.351485358693734,1
skivav/g156341,1022,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.498097767394675,14020000-14039999,14020000,9.795127050007208,1
skivav/g156063,1023,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.48791856138316,10080000-10099999,10080000,6.346395755687976,1
skivav/g156063,1023,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.48791856138316,10060000-10079999,10060000,6.346395755687976,1
skivav/g156063,1023,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__mux2i_1,22.48791856138316,14020000-14039999,14020000,9.795127050007208,1
skivav/g156400,1024,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.302349092332953,14020000-14039999,14020000,22.302349092332953,1
skivav/g156278,1025,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__o21ai_1,22.302349092332953,14020000-14039999,14020000,22.302349092332953,1
skivav/g154584,1026,{{../../rtl/skivav/ALU.v 136 31}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.302349092332953,14020000-14039999,14020000,22.302349092332953,1
skivav/g165248,1029,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g165248,1029,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g165248,1029,{{../../rtl/skivav/ALU.v 113 69}},ALU.v,Execute Stage,sky130_fd_sc_hd__a22o_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g160295,1030,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a22o_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g160295,1030,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a22o_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g160295,1030,{{../../rtl/skivav/s_axi_controller.sv 100 30}},s_axi_controller.sv,T-DMA,sky130_fd_sc_hd__a22o_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g156692,1032,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g156692,1032,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g156692,1032,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g156689,1033,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g156689,1033,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g156689,1033,{{../../rtl/skivav/ALU.v 69 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g156407,1034,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g156407,1034,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g156407,1034,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g156406,1035,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g156406,1035,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g156406,1035,{{../../rtl/skivav/ALU.v 63 39}},ALU.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g154564,1036,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
skivav/g154564,1036,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,10060000-10079999,10060000,5.248683447147266,1
skivav/g154564,1036,{{../../rtl/skivav/pipeline_register.v 45 11}},pipeline_register.v,Execute Stage,sky130_fd_sc_hd__nand2_1,22.28350406085101,14020000-14039999,14020000,11.786137166556475,1
skivav/g154549,1037,{{../../rtl/skivav/ALU.v 124 30}},ALU.v,Execute Stage,sky130_fd_sc_hd__nor2_1,22.28350406085101,10080000-10099999,10080000,5.248683447147266,1
